UrzadzenieID,WersjaID,Aktywne,dataOstatniejModyfikacji,dataWygasniecia,UrzadzenieID,Szerokosc,Dlugosc,rTimeAggregate
8,18,False,09/07/2026 16:49:40,09/07/2026 16:49:40,8,54.42,15.22,-5.55
8,19,False,09/07/2026 16:49:40,09/07/2026 16:49:41,8,54.42,15.22,-5.55
8,20,False,09/07/2026 16:49:41,09/07/2026 16:49:41,8,54.42,15.22,-5.55
8,21,False,09/07/2026 16:49:41,09/07/2026 16:49:41,8,54.42,15.22,-5.55
8,22,False,09/07/2026 16:49:41,09/07/2026 16:49:43,8,54.42,15.22,-5.55
8,23,False,09/07/2026 16:49:43,09/07/2026 16:49:43,8,54.42,15.22,-5.55
8,24,False,09/07/2026 16:49:43,09/07/2026 16:49:43,8,54.42,15.22,-5.55
8,25,False,09/07/2026 16:49:43,09/07/2026 16:49:45,8,54.42,15.22,-5.55
8,26,False,09/07/2026 16:49:45,09/07/2026 16:49:45,8,54.42,15.22,-5.55
8,27,False,09/07/2026 16:49:45,09/07/2026 16:49:45,8,54.42,15.22,-5.55
8,28,False,09/07/2026 16:49:45,09/07/2026 16:49:48,8,54.42,15.22,-5.55
8,29,False,09/07/2026 16:49:48,09/07/2026 16:49:49,8,54.42,15.22,-5.55
8,30,False,09/07/2026 16:49:49,09/07/2026 16:49:49,8,54.42,15.22,-5.55
8,31,True,09/07/2026 16:49:49,12/31/9999 23:59:59,8,54.42,15.22,-5.55
9,0,False,09/07/2026 16:49:35,09/07/2026 16:49:35,9,54.45,17.58,4.70
9,1,False,09/07/2026 16:49:35,09/07/2026 16:49:35,9,54.45,17.58,4.70
9,2,False,09/07/2026 16:49:35,09/07/2026 16:49:35,9,54.45,17.58,4.70
9,3,False,09/07/2026 16:49:35,09/07/2026 16:49:35,9,54.45,17.58,4.70
9,4,False,09/07/2026 16:49:35,09/07/2026 16:49:35,9,54.45,17.58,4.70
9,5,False,09/07/2026 16:49:35,09/07/2026 16:49:35,9,54.45,17.58,4.70
9,6,False,09/07/2026 16:49:35,09/07/2026 16:49:35,9,54.45,17.58,4.70
9,7,False,09/07/2026 16:49:35,09/07/2026 16:49:35,9,54.45,17.58,4.70
9,8,False,09/07/2026 16:49:35,09/07/2026 16:49:36,9,54.45,17.58,4.70
9,9,False,09/07/2026 16:49:36,09/07/2026 16:49:36,9,54.45,17.58,4.70
9,10,False,09/07/2026 16:49:36,09/07/2026 16:49:36,9,54.45,17.58,4.70
9,11,False,09/07/2026 16:49:36,09/07/2026 16:49:36,9,54.45,17.58,4.70
9,12,False,09/07/2026 16:49:36,09/07/2026 16:49:36,9,54.45,17.58,4.70
9,13,False,09/07/2026 16:49:36,09/07/2026 16:49:36,9,54.45,17.58,4.70
9,14,False,09/07/2026 16:49:36,09/07/2026 16:49:37,9,54.45,17.58,4.70
9,15,False,09/07/2026 16:49:37,09/07/2026 16:49:37,9,54.45,17.58,4.70
9,16,False,09/07/2026 16:49:37,09/07/2026 16:49:37,9,54.45,17.58,4.70
9,17,False,09/07/2026 16:49:37,09/07/2026 16:49:38,9,54.45,17.58,4.70
9,18,False,09/07/2026 16:49:38,09/07/2026 16:49:38,9,54.45,17.58,4.70
9,19,False,09/07/2026 16:49:38,09/07/2026 16:49:38,9,54.45,17.58,4.70
9,20,False,09/07/2026 16:49:38,09/07/2026 16:49:39,9,54.45,17.58,4.70
9,21,False,09/07/2026 16:49:39,09/07/2026 16:49:40,9,54.45,17.58,4.70
9,22,False,09/07/2026 16:49:40,09/07/2026 16:49:40,9,54.45,17.58,4.70
9,23,False,09/07/2026 16:49:40,09/07/2026 16:49:41,9,54.45,17.58,4.70
9,24,False,09/07/2026 16:49:41,09/07/2026 16:49:41,9,54.45,17.58,4.70
9,25,False,09/07/2026 16:49:41,09/07/2026 16:49:41,9,54.45,17.58,4.70
9,26,False,09/07/2026 16:49:41,09/07/2026 16:49:43,9,54.45,17.58,4.70
9,27,False,09/07/2026 16:49:43,09/07/2026 16:49:43,9,54.45,17.58,4.70
9,28,False,09/07/2026 16:49:43,09/07/2026 16:49:43,9,54.45,17.58,4.70
9,29,False,09/07/2026 16:49:43,09/07/2026 16:49:45,9,54.45,17.58,4.70
9,30,False,09/07/2026 16:49:45,09/07/2026 16:49:45,9,54.45,17.58,4.70
9,31,False,09/07/2026 16:49:45,09/07/2026 16:49:45,9,54.45,17.58,4.70
9,32,False,09/07/2026 16:49:45,09/07/2026 16:49:48,9,54.45,17.58,4.70
9,33,False,09/07/2026 16:49:48,09/07/2026 16:49:49,9,54.45,17.58,4.70
9,34,False,09/07/2026 16:49:49,09/07/2026 16:49:49,9,54.45,17.58,4.70
9,35,True,09/07/2026 16:49:49,12/31/9999 23:59:59,9,54.45,17.58,4.70
10,0,False,09/07/2026 16:49:35,09/07/2026 16:49:35,10,51.16,15.57,-16.11
10,1,False,09/07/2026 16:49:35,09/07/2026 16:49:35,10,51.16,15.57,-16.11
10,2,False,09/07/2026 16:49:35,09/07/2026 16:49:35,10,51.16,15.57,-16.11
10,3,False,09/07/2026 16:49:35,09/07/2026 16:49:35,10,51.16,15.57,-16.11
10,4,False,09/07/2026 16:49:35,09/07/2026 16:49:35,10,51.16,15.57,-16.11
10,5,False,09/07/2026 16:49:35,09/07/2026 16:49:35,10,51.16,15.57,-16.11
10,6,False,09/07/2026 16:49:35,09/07/2026 16:49:35,10,51.16,15.57,-16.11
10,7,False,09/07/2026 16:49:35,09/07/2026 16:49:36,10,51.16,15.57,-16.11
10,8,False,09/07/2026 16:49:36,09/07/2026 16:49:36,10,51.16,15.57,-16.11
10,9,False,09/07/2026 16:49:36,09/07/2026 16:49:36,10,51.16,15.57,-16.11
10,10,False,09/07/2026 16:49:36,09/07/2026 16:49:36,10,51.16,15.57,-16.11
10,11,False,09/07/2026 16:49:36,09/07/2026 16:49:36,10,51.16,15.57,-16.11
10,12,False,09/07/2026 16:49:36,09/07/2026 16:49:36,10,51.16,15.57,-16.11
10,13,False,09/07/2026 16:49:36,09/07/2026 16:49:37,10,51.16,15.57,-16.11
10,14,False,09/07/2026 16:49:37,09/07/2026 16:49:37,10,51.16,15.57,-16.11
10,15,False,09/07/2026 16:49:37,09/07/2026 16:49:37,10,51.16,15.57,-16.11
10,16,False,09/07/2026 16:49:37,09/07/2026 16:49:38,10,51.16,15.57,-16.11
10,17,False,09/07/2026 16:49:38,09/07/2026 16:49:38,10,51.16,15.57,-16.11
10,18,False,09/07/2026 16:49:38,09/07/2026 16:49:38,10,51.16,15.57,-16.11
10,19,False,09/07/2026 16:49:38,09/07/2026 16:49:39,10,51.16,15.57,-16.11
10,20,False,09/07/2026 16:49:39,09/07/2026 16:49:40,10,51.16,15.57,-16.11
10,21,False,09/07/2026 16:49:40,09/07/2026 16:49:40,10,51.16,15.57,-16.11
10,22,False,09/07/2026 16:49:40,09/07/2026 16:49:41,10,51.16,15.57,-16.11
10,23,False,09/07/2026 16:49:41,09/07/2026 16:49:41,10,51.16,15.57,-16.11
10,24,False,09/07/2026 16:49:41,09/07/2026 16:49:41,10,51.16,15.57,-16.11
10,25,False,09/07/2026 16:49:41,09/07/2026 16:49:43,10,51.16,15.57,-16.11
10,26,False,09/07/2026 16:49:43,09/07/2026 16:49:43,10,51.16,15.57,-16.11
10,27,False,09/07/2026 16:49:43,09/07/2026 16:49:43,10,51.16,15.57,-16.11
10,28,False,09/07/2026 16:49:43,09/07/2026 16:49:45,10,51.16,15.57,-16.11
10,29,False,09/07/2026 16:49:45,09/07/2026 16:49:45,10,51.16,15.57,-16.11
10,30,False,09/07/2026 16:49:45,09/07/2026 16:49:45,10,51.16,15.57,-16.11
10,31,False,09/07/2026 16:49:45,09/07/2026 16:49:48,10,51.16,15.57,-16.11
10,32,False,09/07/2026 16:49:48,09/07/2026 16:49:49,10,51.16,15.57,-16.11
10,33,False,09/07/2026 16:49:49,09/07/2026 16:49:49,10,51.16,15.57,-16.11
10,34,True,09/07/2026 16:49:49,12/31/9999 23:59:59,10,51.16,15.57,-16.11
11,0,False,09/07/2026 16:49:35,09/07/2026 16:49:35,11,51.18,14.28,-28.29
11,1,False,09/07/2026 16:49:35,09/07/2026 16:49:35,11,51.18,14.28,-28.29
11,2,False,09/07/2026 16:49:35,09/07/2026 16:49:36,11,51.18,14.28,-28.29
11,3,False,09/07/2026 16:49:36,09/07/2026 16:49:36,11,51.18,14.28,-28.29
11,4,False,09/07/2026 16:49:36,09/07/2026 16:49:36,11,51.18,14.28,-28.29
11,5,False,09/07/2026 16:49:36,09/07/2026 16:49:36,11,51.18,14.28,-28.29
11,6,False,09/07/2026 16:49:36,09/07/2026 16:49:36,11,51.18,14.28,-28.29
11,7,False,09/07/2026 16:49:36,09/07/2026 16:49:36,11,51.18,14.28,-28.29
11,8,False,09/07/2026 16:49:36,09/07/2026 16:49:37,11,51.18,14.28,-28.29
11,9,False,09/07/2026 16:49:37,09/07/2026 16:49:37,11,51.18,14.28,-28.29
11,10,False,09/07/2026 16:49:37,09/07/2026 16:49:37,11,51.18,14.28,-28.29
11,11,False,09/07/2026 16:49:37,09/07/2026 16:49:38,11,51.18,14.28,-28.29
11,12,False,09/07/2026 16:49:38,09/07/2026 16:49:38,11,51.18,14.28,-28.29
11,13,False,09/07/2026 16:49:38,09/07/2026 16:49:38,11,51.18,14.28,-28.29
11,14,False,09/07/2026 16:49:38,09/07/2026 16:49:39,11,51.18,14.28,-28.29
11,15,False,09/07/2026 16:49:39,09/07/2026 16:49:40,11,51.18,14.28,-28.29
11,16,False,09/07/2026 16:49:40,09/07/2026 16:49:40,11,51.18,14.28,-28.29
11,17,False,09/07/2026 16:49:40,09/07/2026 16:49:41,11,51.18,14.28,-28.29
11,18,False,09/07/2026 16:49:41,09/07/2026 16:49:41,11,51.18,14.28,-28.29
11,19,False,09/07/2026 16:49:41,09/07/2026 16:49:41,11,51.18,14.28,-28.29
11,20,False,09/07/2026 16:49:41,09/07/2026 16:49:43,11,51.18,14.28,-28.29
11,21,False,09/07/2026 16:49:43,09/07/2026 16:49:43,11,51.18,14.28,-28.29
11,22,False,09/07/2026 16:49:43,09/07/2026 16:49:43,11,51.18,14.28,-28.29
11,23,False,09/07/2026 16:49:43,09/07/2026 16:49:45,11,51.18,14.28,-28.29
11,24,False,09/07/2026 16:49:45,09/07/2026 16:49:45,11,51.18,14.28,-28.29
11,25,False,09/07/2026 16:49:45,09/07/2026 16:49:45,11,51.18,14.28,-28.29
11,26,False,09/07/2026 16:49:45,09/07/2026 16:49:48,11,51.18,14.28,-28.29
11,27,False,09/07/2026 16:49:48,09/07/2026 16:49:49,11,51.18,14.28,-28.29
11,28,False,09/07/2026 16:49:49,09/07/2026 16:49:49,11,51.18,14.28,-28.29
11,29,True,09/07/2026 16:49:49,12/31/9999 23:59:59,11,51.18,14.28,-28.29
12,0,False,09/07/2026 16:49:35,09/07/2026 16:49:35,12,50.42,20.12,14.96
12,1,False,09/07/2026 16:49:35,09/07/2026 16:49:35,12,50.42,20.12,14.96
12,2,False,09/07/2026 16:49:35,09/07/2026 16:49:35,12,50.42,20.12,14.96
12,3,False,09/07/2026 16:49:35,09/07/2026 16:49:36,12,50.42,20.12,14.96
12,4,False,09/07/2026 16:49:36,09/07/2026 16:49:36,12,50.42,20.12,14.96
12,5,False,09/07/2026 16:49:36,09/07/2026 16:49:36,12,50.42,20.12,14.96
12,6,False,09/07/2026 16:49:36,09/07/2026 16:49:36,12,50.42,20.12,14.96
12,7,False,09/07/2026 16:49:36,09/07/2026 16:49:36,12,50.42,20.12,14.96
12,8,False,09/07/2026 16:49:36,09/07/2026 16:49:36,12,50.42,20.12,14.96
12,9,False,09/07/2026 16:49:36,09/07/2026 16:49:36,12,50.42,20.12,14.96
12,10,False,09/07/2026 16:49:36,09/07/2026 16:49:36,12,50.42,20.12,14.96
12,11,False,09/07/2026 16:49:36,09/07/2026 16:49:36,12,50.42,20.12,14.96
12,12,False,09/07/2026 16:49:36,09/07/2026 16:49:36,12,50.42,20.12,14.96
12,13,False,09/07/2026 16:49:36,09/07/2026 16:49:36,12,50.42,20.12,14.96
12,14,False,09/07/2026 16:49:36,09/07/2026 16:49:36,12,50.42,20.12,14.96
12,15,False,09/07/2026 16:49:36,09/07/2026 16:49:37,12,50.42,20.12,14.96
12,16,False,09/07/2026 16:49:37,09/07/2026 16:49:37,12,50.42,20.12,14.96
12,17,False,09/07/2026 16:49:37,09/07/2026 16:49:37,12,50.42,20.12,14.96
12,18,False,09/07/2026 16:49:37,09/07/2026 16:49:37,12,50.42,20.12,14.96
12,19,False,09/07/2026 16:49:37,09/07/2026 16:49:38,12,50.42,20.12,14.96
12,20,False,09/07/2026 16:49:38,09/07/2026 16:49:38,12,50.42,20.12,14.96
12,21,False,09/07/2026 16:49:38,09/07/2026 16:49:38,12,50.42,20.12,14.96
12,22,False,09/07/2026 16:49:38,09/07/2026 16:49:39,12,50.42,20.12,14.96
12,23,False,09/07/2026 16:49:39,09/07/2026 16:49:40,12,50.42,20.12,14.96
12,24,False,09/07/2026 16:49:40,09/07/2026 16:49:40,12,50.42,20.12,14.96
12,25,False,09/07/2026 16:49:40,09/07/2026 16:49:41,12,50.42,20.12,14.96
12,26,False,09/07/2026 16:49:41,09/07/2026 16:49:41,12,50.42,20.12,14.96
12,27,False,09/07/2026 16:49:41,09/07/2026 16:49:41,12,50.42,20.12,14.96
12,28,False,09/07/2026 16:49:41,09/07/2026 16:49:43,12,50.42,20.12,14.96
12,29,False,09/07/2026 16:49:43,09/07/2026 16:49:43,12,50.42,20.12,14.96
12,30,False,09/07/2026 16:49:43,09/07/2026 16:49:43,12,50.42,20.12,14.96
12,31,False,09/07/2026 16:49:43,09/07/2026 16:49:45,12,50.42,20.12,14.96
12,32,False,09/07/2026 16:49:45,09/07/2026 16:49:45,12,50.42,20.12,14.96
12,33,False,09/07/2026 16:49:45,09/07/2026 16:49:45,12,50.42,20.12,14.96
12,34,False,09/07/2026 16:49:45,09/07/2026 16:49:48,12,50.42,20.12,14.96
12,35,False,09/07/2026 16:49:48,09/07/2026 16:49:49,12,50.42,20.12,14.96
12,36,False,09/07/2026 16:49:49,09/07/2026 16:49:49,12,50.42,20.12,14.96
12,37,True,09/07/2026 16:49:49,12/31/9999 23:59:59,12,50.42,20.12,14.96
13,0,False,09/07/2026 16:49:35,09/07/2026 16:49:35,13,54.24,17.32,5.21
13,1,False,09/07/2026 16:49:35,09/07/2026 16:49:35,13,54.24,17.32,5.21
13,2,False,09/07/2026 16:49:35,09/07/2026 16:49:36,13,54.24,17.32,5.21
13,3,False,09/07/2026 16:49:36,09/07/2026 16:49:36,13,54.24,17.32,5.21
13,4,False,09/07/2026 16:49:36,09/07/2026 16:49:36,13,54.24,17.32,5.21
13,5,False,09/07/2026 16:49:36,09/07/2026 16:49:36,13,54.24,17.32,5.21
13,6,False,09/07/2026 16:49:36,09/07/2026 16:49:36,13,54.24,17.32,5.21
13,7,False,09/07/2026 16:49:36,09/07/2026 16:49:36,13,54.24,17.32,5.21
13,8,False,09/07/2026 16:49:36,09/07/2026 16:49:36,13,54.24,17.32,5.21
13,9,False,09/07/2026 16:49:36,09/07/2026 16:49:36,13,54.24,17.32,5.21
13,10,False,09/07/2026 16:49:36,09/07/2026 16:49:36,13,54.24,17.32,5.21
13,11,False,09/07/2026 16:49:36,09/07/2026 16:49:36,13,54.24,17.32,5.21
13,12,False,09/07/2026 16:49:36,09/07/2026 16:49:36,13,54.24,17.32,5.21
13,13,False,09/07/2026 16:49:36,09/07/2026 16:49:36,13,54.24,17.32,5.21
13,14,False,09/07/2026 16:49:36,09/07/2026 16:49:36,13,54.24,17.32,5.21
13,15,False,09/07/2026 16:49:36,09/07/2026 16:49:37,13,54.24,17.32,5.21
13,16,False,09/07/2026 16:49:37,09/07/2026 16:49:37,13,54.24,17.32,5.21
13,17,False,09/07/2026 16:49:37,09/07/2026 16:49:37,13,54.24,17.32,5.21
13,18,False,09/07/2026 16:49:37,09/07/2026 16:49:37,13,54.24,17.32,5.21
13,19,False,09/07/2026 16:49:37,09/07/2026 16:49:38,13,54.24,17.32,5.21
13,20,False,09/07/2026 16:49:38,09/07/2026 16:49:38,13,54.24,17.32,5.21
13,21,False,09/07/2026 16:49:38,09/07/2026 16:49:38,13,54.24,17.32,5.21
13,22,False,09/07/2026 16:49:38,09/07/2026 16:49:39,13,54.24,17.32,5.21
13,23,False,09/07/2026 16:49:39,09/07/2026 16:49:40,13,54.24,17.32,5.21
13,24,False,09/07/2026 16:49:40,09/07/2026 16:49:40,13,54.24,17.32,5.21
13,25,False,09/07/2026 16:49:40,09/07/2026 16:49:41,13,54.24,17.32,5.21
13,26,False,09/07/2026 16:49:41,09/07/2026 16:49:41,13,54.24,17.32,5.21
13,27,False,09/07/2026 16:49:41,09/07/2026 16:49:41,13,54.24,17.32,5.21
13,28,False,09/07/2026 16:49:41,09/07/2026 16:49:43,13,54.24,17.32,5.21
13,29,False,09/07/2026 16:49:43,09/07/2026 16:49:43,13,54.24,17.32,5.21
13,30,False,09/07/2026 16:49:43,09/07/2026 16:49:43,13,54.24,17.32,5.21
13,31,False,09/07/2026 16:49:43,09/07/2026 16:49:45,13,54.24,17.32,5.21
13,32,False,09/07/2026 16:49:45,09/07/2026 16:49:45,13,54.24,17.32,5.21
13,33,False,09/07/2026 16:49:45,09/07/2026 16:49:45,13,54.24,17.32,5.21
13,34,False,09/07/2026 16:49:45,09/07/2026 16:49:48,13,54.24,17.32,5.21
13,35,False,09/07/2026 16:49:48,09/07/2026 16:49:49,13,54.24,17.32,5.21
13,36,False,09/07/2026 16:49:49,09/07/2026 16:49:49,13,54.24,17.32,5.21
13,37,True,09/07/2026 16:49:49,12/31/9999 23:59:59,13,54.24,17.32,5.21
14,0,False,09/07/2026 16:49:36,09/07/2026 16:49:36,14,51.21,16.19,-5.57
14,1,False,09/07/2026 16:49:36,09/07/2026 16:49:36,14,51.21,16.19,-5.57
14,2,False,09/07/2026 16:49:36,09/07/2026 16:49:36,14,51.21,16.19,-5.57
14,3,False,09/07/2026 16:49:36,09/07/2026 16:49:36,14,51.21,16.19,-5.57
14,4,False,09/07/2026 16:49:36,09/07/2026 16:49:36,14,51.21,16.19,-5.57
14,5,False,09/07/2026 16:49:36,09/07/2026 16:49:36,14,51.21,16.19,-5.57
14,6,False,09/07/2026 16:49:36,09/07/2026 16:49:36,14,51.21,16.19,-5.57
14,7,False,09/07/2026 16:49:36,09/07/2026 16:49:36,14,51.21,16.19,-5.57
14,8,False,09/07/2026 16:49:36,09/07/2026 16:49:36,14,51.21,16.19,-5.57
14,9,False,09/07/2026 16:49:36,09/07/2026 16:49:36,14,51.21,16.19,-5.57
14,10,False,09/07/2026 16:49:36,09/07/2026 16:49:36,14,51.21,16.19,-5.57
14,11,False,09/07/2026 16:49:36,09/07/2026 16:49:36,14,51.21,16.19,-5.57
14,12,False,09/07/2026 16:49:36,09/07/2026 16:49:36,14,51.21,16.19,-5.57
14,13,False,09/07/2026 16:49:36,09/07/2026 16:49:36,14,51.21,16.19,-5.57
14,14,False,09/07/2026 16:49:36,09/07/2026 16:49:37,14,51.21,16.19,-5.57
14,15,False,09/07/2026 16:49:37,09/07/2026 16:49:37,14,51.21,16.19,-5.57
14,16,False,09/07/2026 16:49:37,09/07/2026 16:49:37,14,51.21,16.19,-5.57
14,17,False,09/07/2026 16:49:37,09/07/2026 16:49:37,14,51.21,16.19,-5.57
14,18,False,09/07/2026 16:49:37,09/07/2026 16:49:38,14,51.21,16.19,-5.57
14,19,False,09/07/2026 16:49:38,09/07/2026 16:49:38,14,51.21,16.19,-5.57
14,20,False,09/07/2026 16:49:38,09/07/2026 16:49:38,14,51.21,16.19,-5.57
14,21,False,09/07/2026 16:49:38,09/07/2026 16:49:39,14,51.21,16.19,-5.57
14,22,False,09/07/2026 16:49:39,09/07/2026 16:49:40,14,51.21,16.19,-5.57
14,23,False,09/07/2026 16:49:40,09/07/2026 16:49:40,14,51.21,16.19,-5.57
14,24,False,09/07/2026 16:49:40,09/07/2026 16:49:41,14,51.21,16.19,-5.57
14,25,False,09/07/2026 16:49:41,09/07/2026 16:49:41,14,51.21,16.19,-5.57
14,26,False,09/07/2026 16:49:41,09/07/2026 16:49:41,14,51.21,16.19,-5.57
14,27,False,09/07/2026 16:49:41,09/07/2026 16:49:43,14,51.21,16.19,-5.57
14,28,False,09/07/2026 16:49:43,09/07/2026 16:49:43,14,51.21,16.19,-5.57
14,29,False,09/07/2026 16:49:43,09/07/2026 16:49:43,14,51.21,16.19,-5.57
14,30,False,09/07/2026 16:49:43,09/07/2026 16:49:45,14,51.21,16.19,-5.57
14,31,False,09/07/2026 16:49:45,09/07/2026 16:49:45,14,51.21,16.19,-5.57
14,32,False,09/07/2026 16:49:45,09/07/2026 16:49:45,14,51.21,16.19,-5.57
14,33,False,09/07/2026 16:49:46,09/07/2026 16:49:48,14,51.21,16.19,-5.57
14,34,False,09/07/2026 16:49:48,09/07/2026 16:49:49,14,51.21,16.19,-5.57
14,35,False,09/07/2026 16:49:49,09/07/2026 16:49:49,14,51.21,16.19,-5.57
14,36,True,09/07/2026 16:49:49,12/31/9999 23:59:59,14,51.21,16.19,-5.57
15,0,False,09/07/2026 16:49:36,09/07/2026 16:49:36,15,52.50,17.14,-2.55
15,1,False,09/07/2026 16:49:36,09/07/2026 16:49:36,15,52.50,17.14,-2.55
15,2,False,09/07/2026 16:49:36,09/07/2026 16:49:36,15,52.50,17.14,-2.55
15,3,False,09/07/2026 16:49:36,09/07/2026 16:49:36,15,52.50,17.14,-2.55
15,4,False,09/07/2026 16:49:36,09/07/2026 16:49:36,15,52.50,17.14,-2.55
15,5,False,09/07/2026 16:49:36,09/07/2026 16:49:36,15,52.50,17.14,-2.55
15,6,False,09/07/2026 16:49:36,09/07/2026 16:49:36,15,52.50,17.14,-2.55
15,7,False,09/07/2026 16:49:36,09/07/2026 16:49:36,15,52.50,17.14,-2.55
15,8,False,09/07/2026 16:49:36,09/07/2026 16:49:36,15,52.50,17.14,-2.55
15,9,False,09/07/2026 16:49:36,09/07/2026 16:49:36,15,52.50,17.14,-2.55
15,10,False,09/07/2026 16:49:36,09/07/2026 16:49:36,15,52.50,17.14,-2.55
15,11,False,09/07/2026 16:49:36,09/07/2026 16:49:37,15,52.50,17.14,-2.55
15,12,False,09/07/2026 16:49:37,09/07/2026 16:49:37,15,52.50,17.14,-2.55
15,13,False,09/07/2026 16:49:37,09/07/2026 16:49:37,15,52.50,17.14,-2.55
15,14,False,09/07/2026 16:49:37,09/07/2026 16:49:37,15,52.50,17.14,-2.55
15,15,False,09/07/2026 16:49:37,09/07/2026 16:49:37,15,52.50,17.14,-2.55
15,16,False,09/07/2026 16:49:37,09/07/2026 16:49:37,15,52.50,17.14,-2.55
15,17,False,09/07/2026 16:49:37,09/07/2026 16:49:37,15,52.50,17.14,-2.55
15,18,False,09/07/2026 16:49:37,09/07/2026 16:49:37,15,52.50,17.14,-2.55
15,19,False,09/07/2026 16:49:37,09/07/2026 16:49:37,15,52.50,17.14,-2.55
15,20,False,09/07/2026 16:49:37,09/07/2026 16:49:38,15,52.50,17.14,-2.55
15,21,False,09/07/2026 16:49:38,09/07/2026 16:49:38,15,52.50,17.14,-2.55
15,22,False,09/07/2026 16:49:38,09/07/2026 16:49:38,15,52.50,17.14,-2.55
15,23,False,09/07/2026 16:49:38,09/07/2026 16:49:39,15,52.50,17.14,-2.55
15,24,False,09/07/2026 16:49:39,09/07/2026 16:49:40,15,52.50,17.14,-2.55
15,25,False,09/07/2026 16:49:40,09/07/2026 16:49:40,15,52.50,17.14,-2.55
15,26,False,09/07/2026 16:49:40,09/07/2026 16:49:41,15,52.50,17.14,-2.55
15,27,False,09/07/2026 16:49:41,09/07/2026 16:49:41,15,52.50,17.14,-2.55
15,28,False,09/07/2026 16:49:41,09/07/2026 16:49:41,15,52.50,17.14,-2.55
15,29,False,09/07/2026 16:49:41,09/07/2026 16:49:43,15,52.50,17.14,-2.55
15,30,False,09/07/2026 16:49:43,09/07/2026 16:49:43,15,52.50,17.14,-2.55
15,31,False,09/07/2026 16:49:43,09/07/2026 16:49:43,15,52.50,17.14,-2.55
15,32,False,09/07/2026 16:49:43,09/07/2026 16:49:45,15,52.50,17.14,-2.55
15,33,False,09/07/2026 16:49:45,09/07/2026 16:49:46,15,52.50,17.14,-2.55
15,34,False,09/07/2026 16:49:46,09/07/2026 16:49:46,15,52.50,17.14,-2.55
15,35,False,09/07/2026 16:49:46,09/07/2026 16:49:48,15,52.50,17.14,-2.55
15,36,False,09/07/2026 16:49:48,09/07/2026 16:49:49,15,52.50,17.14,-2.55
15,37,False,09/07/2026 16:49:49,09/07/2026 16:49:49,15,52.50,17.14,-2.55
15,38,True,09/07/2026 16:49:49,12/31/9999 23:59:59,15,52.50,17.14,-2.55
16,0,False,09/07/2026 16:49:36,09/07/2026 16:49:36,16,53.38,18.40,-14.16
16,1,False,09/07/2026 16:49:36,09/07/2026 16:49:36,16,53.38,18.40,-14.16
16,2,False,09/07/2026 16:49:36,09/07/2026 16:49:36,16,53.38,18.40,-14.16
16,3,False,09/07/2026 16:49:36,09/07/2026 16:49:36,16,53.38,18.40,-14.16
16,4,False,09/07/2026 16:49:36,09/07/2026 16:49:36,16,53.38,18.40,-14.16
16,5,False,09/07/2026 16:49:36,09/07/2026 16:49:36,16,53.38,18.40,-14.16
16,6,False,09/07/2026 16:49:36,09/07/2026 16:49:37,16,53.38,18.40,-14.16
16,7,False,09/07/2026 16:49:37,09/07/2026 16:49:37,16,53.38,18.40,-14.16
16,8,False,09/07/2026 16:49:37,09/07/2026 16:49:37,16,53.38,18.40,-14.16
16,9,False,09/07/2026 16:49:37,09/07/2026 16:49:37,16,53.38,18.40,-14.16
16,10,False,09/07/2026 16:49:37,09/07/2026 16:49:37,16,53.38,18.40,-14.16
16,11,False,09/07/2026 16:49:37,09/07/2026 16:49:37,16,53.38,18.40,-14.16
16,12,False,09/07/2026 16:49:37,09/07/2026 16:49:37,16,53.38,18.40,-14.16
16,13,False,09/07/2026 16:49:37,09/07/2026 16:49:37,16,53.38,18.40,-14.16
16,14,False,09/07/2026 16:49:37,09/07/2026 16:49:37,16,53.38,18.40,-14.16
16,15,False,09/07/2026 16:49:37,09/07/2026 16:49:38,16,53.38,18.40,-14.16
16,16,False,09/07/2026 16:49:38,09/07/2026 16:49:38,16,53.38,18.40,-14.16
16,17,False,09/07/2026 16:49:38,09/07/2026 16:49:38,16,53.38,18.40,-14.16
16,18,False,09/07/2026 16:49:38,09/07/2026 16:49:39,16,53.38,18.40,-14.16
16,19,False,09/07/2026 16:49:39,09/07/2026 16:49:40,16,53.38,18.40,-14.16
16,20,False,09/07/2026 16:49:40,09/07/2026 16:49:40,16,53.38,18.40,-14.16
16,21,False,09/07/2026 16:49:40,09/07/2026 16:49:41,16,53.38,18.40,-14.16
16,22,False,09/07/2026 16:49:41,09/07/2026 16:49:41,16,53.38,18.40,-14.16
16,23,False,09/07/2026 16:49:41,09/07/2026 16:49:41,16,53.38,18.40,-14.16
16,24,False,09/07/2026 16:49:41,09/07/2026 16:49:43,16,53.38,18.40,-14.16
16,25,False,09/07/2026 16:49:43,09/07/2026 16:49:43,16,53.38,18.40,-14.16
16,26,False,09/07/2026 16:49:43,09/07/2026 16:49:43,16,53.38,18.40,-14.16
16,27,False,09/07/2026 16:49:43,09/07/2026 16:49:45,16,53.38,18.40,-14.16
16,28,False,09/07/2026 16:49:45,09/07/2026 16:49:46,16,53.38,18.40,-14.16
16,29,False,09/07/2026 16:49:46,09/07/2026 16:49:46,16,53.38,18.40,-14.16
16,30,False,09/07/2026 16:49:46,09/07/2026 16:49:48,16,53.38,18.40,-14.16
